node_1,node_2,,
164,80,0.01459854,4
164,64,0.111111111,4
164,79,0.023391813,4
164,141,0.068322981,4
164,54,0.049382716,4
164,55,0.126126126,4
164,136,0.033557047,4
164,82,0.101265823,4
164,83,0.048275862,4
164,58,0.193415638,4
164,176,0.01459854,4
164,48,0.008695652,4
164,6,0.172727273,4
164,87,0.118959108,4
164,59,0.026845638,4
164,88,0.013986014,4
164,74,0.12962963,4
164,166,0.187022901,4
164,89,0.124513619,4
164,10,0.132780083,4
164,61,0.087962963,4
164,91,0.020689655,4
164,22,0.151658768,4
164,93,0.055299539,4
164,156,0.014814815,4
164,49,0.072815534,4
164,95,0.014492754,4
164,84,0.090909091,4
164,60,0.153846154,4
164,92,0.110687023,4
164,99,0.043062201,4
166,74,0.228448276,4
166,10,0.261044177,4
166,15,0.308641975,4
166,153,0.12244898,4
166,17,0.02247191,4
166,64,0.186363636,4
166,54,0.034313725,4
166,55,0.178137652,4
166,180,0.005681818,4
166,141,0.028985507,4
166,82,0.048611111,4
166,83,0.06043956,4
166,58,0.199275362,4
166,176,0.005586592,4
166,48,0.003676471,4
166,6,0.285285285,4
166,87,0.052307692,4
166,89,0.061093248,4
166,59,0.015706806,4
166,61,0.232142857,4
166,22,0.203389831,4
166,93,0.015037594,4
166,49,0.060728745,4
166,95,0.02259887,4
166,136,0.042780749,4
166,80,0.005586592,4
166,60,0.119521912,4
166,84,0.032751092,4
166,92,0.047318612,4
166,143,0.011235955,4
166,99,0.019685039,4
32,28,0.111111111,4
32,158,0.028301887,4
32,43,0.1,4
32,44,0.1,4
32,20,0.02,4
89,3,0.006493506,4
89,10,0.028169014,4
89,15,0.031358885,4
89,179,0.006493506,4
89,153,0.14479638,4
89,80,0.012820513,4
89,78,0.02484472,4
89,79,0.077777778,4
89,141,0.061111111,4
89,54,0.027173913,4
89,64,0.034632035,4
89,55,0.034615385,4
89,98,0.036585366,4
89,136,0.005813953,4
89,82,0.142857143,4
89,83,0.005882353,4
89,58,0.119565217,4
89,74,0.0562249,4
89,88,0.012345679,4
89,59,0.036144578,4
89,6,0.049095607,4
89,87,0.180811808,4
89,142,0.006451613,4
89,172,0.006329114,4
89,22,0.03968254,4
89,61,0.020080321,4
89,91,0.018292683,4
89,92,0.225296443,4
89,137,0.006451613,4
89,93,0.132420091,4
89,94,0.012345679,4
89,49,0.012658228,4
89,180,0.006493506,4
89,84,0.266853933,4
89,171,0.006410256,4
89,60,0.065843621,4
89,156,0.006451613,4
89,174,0.006451613,4
89,143,0.006369427,4
89,99,0.128571429,4
158,5,0.055350554,4
158,52,0.066350711,4
158,165,0.059360731,4
158,101,0.034146341,4
158,20,0.20625,4
158,144,0.056179775,4
158,44,0.02,4
158,43,0.02,4
144,5,0.19650655,4
144,52,0.163934426,4
144,165,0.222222222,4
144,101,0.129943503,4
144,20,0.005555556,4
144,21,0.031914894,4
144,149,0.02173913,4
144,38,0.022727273,4
155,10,0.007246377,4
155,58,0.006451613,4
155,22,0.009259259,4
155,64,0.011764706,4
155,15,0.007042254,4
60,168,0.00952381,4
60,15,0.122727273,4
60,153,0.073684211,4
60,17,0.027777778,4
60,78,0.008695652,4
60,79,0.021126761,4
60,141,0.014285714,4
60,54,0.044776119,4
60,64,0.158536585,4
60,55,0.111111111,4
60,98,0.008333333,4
60,136,0.042016807,4
60,82,0.059633028,4
60,83,0.051724138,4
60,58,0.135371179,4
60,74,0.132275132,4
60,22,0.157608696,4
60,59,0.042372881,4
60,6,0.16286645,4
60,87,0.05859375,4
60,142,0.009433962,4
60,10,0.130232558,4
60,61,0.138888889,4
60,134,0.009433962,4
60,137,0.009433962,4
60,93,0.052910053,4
60,94,0.00877193,4
60,49,0.085227273,4
60,84,0.03875969,4
60,48,0.01,4
60,156,0.019047619,4
60,92,0.056680162,4
60,99,0.05027933,4
61,74,0.201149425,4
61,15,0.18627451,4
61,153,0.081521739,4
61,17,0.019230769,4
61,64,0.233333333,4
61,80,0.009708738,4
61,54,0.038461538,4
61,55,0.162162162,4
61,136,0.043859649,4
61,82,0.022624434,4
61,83,0.044642857,4
61,58,0.164383562,4
61,172,0.009615385,4
61,22,0.202312139,4
61,48,0.005102041,4
61,6,0.201365188,4
61,87,0.015267176,4
61,59,0.008547009,4
61,10,0.19,4
61,92,0.015873016,4
61,94,0.009174312,4
61,49,0.056818182,4
61,95,0.009615385,4
61,84,0.002525253,4
91,87,0.046783626,4
91,79,0.019230769,4
91,141,0.020408163,4
91,59,0.033333333,4
91,82,0.061068702,4
91,84,0.026490066,4
91,6,0.003787879,4
91,88,0.045454545,4
91,92,0.018072289,4
91,93,0.009433962,4
91,98,0.035714286,4
91,99,0.066666667,4
143,74,0.018018018,4
143,10,0.014285714,4
143,15,0.013888889,4
143,153,0.009803922,4
143,17,0.111111111,4
143,64,0.011363636,4
143,59,0.047619048,4
143,82,0.007751938,4
143,6,0.007874016,4
143,172,0.125,4
143,22,0.009009009,4
143,87,0.00591716,4
143,92,0.006289308,4
143,93,0.010309278,4
143,84,0.003333333,4
99,74,0.005235602,4
99,15,0.018099548,4
99,153,0.045977011,4
99,87,0.163551402,4
99,78,0.02173913,4
99,79,0.069565217,4
99,141,0.052631579,4
99,59,0.041237113,4
99,98,0.064516129,4
99,82,0.167597765,4
99,58,0.04845815,4
99,172,0.011494253,4
99,84,0.141141141,4
99,6,0.015151515,4
99,88,0.04494382,4
99,92,0.149038462,4
99,93,0.092592593,4
99,136,0.00990099,4
137,64,0.011627907,4
137,6,0.007936508,4
137,49,0.011494253,4
137,54,0.027777778,4
137,22,0.009174312,4
137,48,0.010204082,4
137,94,0.090909091,4
137,58,0.006410256,4
95,55,0.025641026,4
95,74,0.008849558,4
95,10,0.014184397,4
95,58,0.006289308,4
95,22,0.018018018,4
95,153,0.009708738,4
95,64,0.011235955,4
95,6,0.011811024,4
95,15,0.006849315,4
136,6,0.050387597,4
136,74,0.032258065,4
136,10,0.019480519,4
136,92,0.011560694,4
136,15,0.066225166,4
136,153,0.008547009,4
136,17,0.041666667,4
136,64,0.050505051,4
136,141,0.018181818,4
136,22,0.040983607,4
136,55,0.03875969,4
136,82,0.006944444,4
136,83,0.058823529,4
136,58,0.029585799,4
136,88,0.035714286,4
136,49,0.009615385,4
136,84,0.003174603,4
136,98,0.029411765,4
174,55,0.00862069,4
174,6,0.003952569,4
174,49,0.011494253,4
174,15,0.006993007,4
4,6,0.003968254,4
4,64,0.011764706,4
4,22,0.009259259,4
5,52,0.229249012,4
5,165,0.213740458,4
5,101,0.216326531,4
5,113,0.005376344,4
5,20,0.029520295,4
5,21,0.026315789,4
5,149,0.021276596,4
5,31,0.005376344,4
5,38,0.010752688,4
6,74,0.183606557,4
6,10,0.24600639,4
6,15,0.25477707,4
6,176,0.007874016,4
6,179,0.003968254,4
6,153,0.103773585,4
6,17,0.015748031,4
6,64,0.212230216,4
6,79,0.013888889,4
6,54,0.066914498,4
6,139,0.007936508,4
6,55,0.223333333,4
6,181,0.003968254,4
6,84,0.00733945,4
6,82,0.038461538,4
6,83,0.054901961,4
6,58,0.222222222,4
6,172,0.007843137,4
6,22,0.224489796,4
6,48,0.005763689,4
6,87,0.027027027,4
6,29,0.003968254,4
6,59,0.022727273,4
6,93,0.011695906,4
6,94,0.0234375,4
6,49,0.093851133,4
6,80,0.007874016,4
6,171,0.011904762,4
6,92,0.032911392,4
6,180,0.003968254,4
6,134,0.003952569,4
52,109,0.055555556,4
52,67,0.057142857,4
52,165,0.162895928,4
52,101,0.203045685,4
52,20,0.013953488,4
52,21,0.05511811,4
52,149,0.015503876,4
52,38,0.016,4
109,67,0.785714286,4
109,122,0.037037037,4
74,10,0.154205607,4
74,176,0.008928571,4
74,15,0.16744186,4
74,179,0.009174312,4
74,153,0.077720207,4
74,17,0.00877193,4
74,64,0.197530864,4
74,79,0.006756757,4
74,171,0.018181818,4
74,54,0.066666667,4
74,139,0.009090909,4
74,55,0.160621762,4
74,84,0.012468828,4
74,82,0.063348416,4
74,83,0.058823529,4
74,58,0.178571429,4
74,22,0.179347826,4
74,59,0.007936508,4
74,87,0.037735849,4
74,93,0.020100503,4
74,94,0.017094017,4
74,49,0.077348066,4
74,156,0.009090909,4
74,92,0.039215686,4
10,15,0.266968326,4
10,153,0.067567568,4
10,17,0.028571429,4
10,64,0.161458333,4
10,80,0.007092199,4
10,54,0.067901235,4
10,55,0.187793427,4
10,180,0.007246377,4
10,171,0.007142857,4
10,82,0.023255814,4
10,83,0.061643836,4
10,58,0.135658915,4
10,172,0.007042254,4
10,176,0.014285714,4
10,48,0.004273504,4
10,87,0.020134228,4
10,59,0.006451613,4
10,22,0.165876777,4
10,94,0.006802721,4
10,49,0.037037037,4
10,92,0.017301038,4
92,15,0.031141869,4
92,153,0.153846154,4
92,80,0.006289308,4
92,78,0.024539877,4
92,79,0.059459459,4
92,141,0.096590909,4
92,59,0.048192771,4
92,22,0.035294118,4
92,64,0.016877637,4
92,55,0.030418251,4
92,98,0.036144578,4
92,84,0.290598291,4
92,82,0.330188679,4
92,58,0.106761566,4
92,88,0.0375,4
92,87,0.358649789,4
92,142,0.006369427,4
92,172,0.00625,4
92,168,0.006410256,4
92,93,0.179245283,4
92,49,0.004149378,4
49,153,0.027777778,4
49,87,0.003984064,4
49,171,0.011363636,4
49,54,0.07079646,4
49,64,0.042682927,4
49,55,0.046875,4
49,84,0.002617801,4
49,82,0.00952381,4
49,83,0.04040404,4
49,58,0.047826087,4
49,22,0.071823204,4
49,59,0.009708738,4
49,30,0.011627907,4
49,94,0.032258065,4
49,48,0.262068966,4
49,15,0.04109589,4
101,165,0.196078431,4
101,113,0.008928571,4
101,20,0.014851485,4
101,21,0.025423729,4
101,149,0.017241379,4
101,38,0.008849558,4
179,55,0.008695652,4
179,58,0.006451613,4
179,153,0.01010101,4
179,64,0.011764706,4
17,15,0.027777778,4
17,64,0.02247191,4
17,58,0.012578616,4
17,22,0.017857143,4
78,98,0.08,4
78,153,0.009174312,4
78,87,0.023121387,4
78,79,0.02,4
78,141,0.021276596,4
78,82,0.014814815,4
78,172,0.066666667,4
78,84,0.023255814,4
78,88,0.05,4
78,93,0.009615385,4
79,3,0.025,4
79,153,0.037313433,4
79,80,0.047619048,4
79,141,0.013157895,4
79,59,0.01754386,4
79,22,0.034965035,4
79,82,0.08496732,4
79,58,0.015625,4
79,88,0.041666667,4
79,84,0.076677316,4
79,87,0.051020408,4
79,93,0.080645161,4
79,134,0.024390244,4
141,15,0.005617978,4
141,153,0.054263566,4
141,87,0.097297297,4
141,59,0.057692308,4
141,22,0.006944444,4
141,55,0.006622517,4
141,98,0.019230769,4
141,84,0.091503268,4
141,82,0.086666667,4
141,58,0.060773481,4
141,172,0.024390244,4
141,88,0.068181818,4
141,93,0.082644628,4
59,15,0.012658228,4
59,153,0.044642857,4
59,87,0.051428571,4
59,64,0.01980198,4
59,55,0.007575758,4
59,98,0.03030303,4
59,82,0.043478261,4
59,58,0.029761905,4
59,22,0.032786885,4
59,84,0.019417476,4
59,172,0.045454545,4
59,93,0.027522936,4
59,134,0.111111111,4
180,54,0.028571429,4
113,165,0.007575758,4
87,15,0.023255814,4
87,153,0.113445378,4
87,80,0.011904762,4
87,22,0.037878788,4
87,64,0.016194332,4
87,55,0.021818182,4
87,98,0.04,4
87,82,0.315315315,4
87,58,0.073578595,4
87,88,0.01734104,4
87,172,0.017857143,4
87,93,0.203703704,4
87,84,0.307909605,4
87,134,0.005988024,4
83,15,0.052980132,4
83,153,0.045045045,4
83,64,0.02,4
83,55,0.039370079,4
83,84,0.003194888,4
83,58,0.042424242,4
83,22,0.068376068,4
149,20,0.020618557,4
178,20,0.021052632,4
165,20,0.00896861,4
165,38,0.015151515,4
156,58,0.006410256,4
156,22,0.018518519,4
156,64,0.011627907,4
156,54,0.057142857,4
134,82,0.007874016,4
134,55,0.00862069,4
134,15,0.006993007,4
134,22,0.018518519,4
134,93,0.010526316,4
134,84,0.003355705,4
93,3,0.010638298,4
93,98,0.009174312,4
93,153,0.066298343,4
93,82,0.182795699,4
93,55,0.004807692,4
93,58,0.02892562,4
93,172,0.010204082,4
93,22,0.01,4
93,84,0.206790123,4
93,142,0.010526316,4
93,88,0.06122449,4
94,15,0.013333333,4
94,64,0.010638298,4
94,171,0.3,4
94,54,0.153846154,4
94,55,0.016260163,4
94,58,0.02484472,4
94,48,0.009433962,4
181,55,0.008695652,4
181,15,0.007042254,4
3,84,0.003367003,4
176,55,0.008474576,4
176,54,0.083333333,4
176,15,0.006896552,4
176,64,0.011363636,4
176,58,0.006329114,4
98,153,0.017699115,4
98,82,0.028985507,4
98,84,0.043333333,4
15,153,0.061674009,4
15,64,0.182291667,4
15,22,0.152073733,4
15,55,0.157657658,4
15,84,0.013856813,4
15,82,0.034749035,4
15,58,0.164705882,4
15,172,0.006849315,4
15,54,0.017241379,4
15,80,0.013888889,4
15,171,0.006944444,4
15,48,0.004201681,4
153,22,0.067010309,4
153,64,0.101796407,4
153,55,0.043902439,4
153,84,0.106145251,4
153,82,0.108374384,4
153,58,0.104347826,4
153,88,0.009259259,4
153,54,0.030769231,4
153,172,0.009708738,4
153,80,0.009803922,4
80,64,0.022988506,4
80,55,0.017094017,4
80,82,0.007751938,4
80,58,0.006329114,4
80,84,0.006688963,4
64,22,0.18404908,4
64,55,0.117318436,4
64,171,0.011494253,4
64,82,0.024271845,4
64,58,0.176470588,4
64,54,0.052631579,4
64,29,0.011764706,4
54,171,0.055555556,4
54,55,0.020408163,4
54,58,0.049723757,4
54,22,0.04379562,4
54,48,0.039370079,4
171,55,0.008547009,4
171,58,0.019354839,4
82,22,0.030837004,4
82,55,0.02991453,4
82,84,0.240469208,4
82,58,0.072519084,4
82,88,0.014925373,4
82,142,0.007874016,4
82,172,0.015503876,4
82,168,0.007936508,4
55,22,0.103960396,4
55,58,0.125,4
55,84,0.007334963,4
55,48,0.00952381,4
20,28,0.010752688,4
58,22,0.228971963,4
58,84,0.066037736,4
58,48,0.003984064,4
172,84,0.010033445,4
22,84,0.0125,4
22,48,0.004901961,4
84,88,0.016556291,4
84,142,0.003355705,4
48,30,0.010309278,4
142,88,0.090909091,4
142,168,0.5,4
132,73,0.008196721,5
132,7,0.004098361,5
132,104,0.009009009,5
132,11,0.134693878,5
132,12,0.128027682,5
132,98,0.094594595,5
132,153,0.201086957,5
132,87,0.129411765,5
132,78,0.0234375,5
132,79,0.115606936,5
132,141,0.236686391,5
132,82,0.135746606,5
132,56,0.102040816,5
132,35,0.007092199,5
132,154,0.009090909,5
132,58,0.008163265,5
132,172,0.016666667,5
132,22,0.007604563,5
132,84,0.25,5
132,26,0.183098592,5
132,85,0.00862069,5
132,6,0.010309278,5
132,86,0.015384615,5
132,142,0.008695652,5
132,164,0.008368201,5
132,89,0.053030303,5
132,155,0.007936508,5
132,90,0.124293785,5
132,91,0.065217391,5
132,88,0.023255814,5
132,92,0.205607477,5
132,93,0.182795699,5
132,127,0.009009009,5
132,136,0.008403361,5
132,60,0.110552764,5
132,76,0.236180905,5
132,143,0.01754386,5
132,97,0.075829384,5
132,173,0.013513514,5
132,157,0.248648649,5
132,99,0.128654971,5
1,2,0.01754386,5
1,73,0.03030303,5
1,7,0.019607843,5
1,27,0.107692308,5
1,9,0.047297297,5
1,74,0.053571429,5
1,10,0.030864198,5
1,11,0.021621622,5
1,12,0.004237288,5
1,14,0.021978022,5
1,15,0.048780488,5
1,77,0.024793388,5
1,153,0.023255814,5
1,17,0.038461538,5
1,64,0.032,5
1,81,0.090909091,5
1,128,0.137931034,5
1,54,0.085365854,5
1,55,0.052238806,5
1,56,0.035242291,5
1,83,0.037037037,5
1,21,0.053763441,5
1,58,0.067567568,5
1,22,0.060240964,5
1,23,0.024,5
1,84,0.006369427,5
1,48,0.012121212,5
1,6,0.038860104,5
1,86,0.047904192,5
1,87,0.010152284,5
1,164,0.04109589,5
1,166,0.036809816,5
1,89,0.032786885,5
1,155,0.027027027,5
1,59,0.046875,5
1,61,0.021582734,5
1,133,0.027972028,5
1,92,0.011976048,5
1,93,0.007692308,5
1,94,0.125,5
1,49,0.028169014,5
1,95,0.075,5
1,25,0.032258065,5
1,60,0.015384615,5
1,40,0.060344828,5
1,97,0.022222222,5
1,41,0.0390625,5
1,173,0.046153846,5
1,157,0.014285714,5
42,102,0.12037037,5
42,5,0.0859375,5
42,167,0.09039548,5
42,13,0.014925373,5
42,52,0.048192771,5
42,8,0.019230769,5
42,158,0.044692737,5
42,144,0.075144509,5
42,165,0.1,5
42,19,0.021428571,5
42,140,0.112299465,5
42,101,0.095505618,5
42,21,0.0078125,5
42,69,0.072368421,5
42,125,0.036363636,5
42,16,0.016853933,5
42,45,0.121052632,5
42,126,0.153374233,5
42,37,0.0625,5
42,100,0.0375,5
42,46,0.062146893,5
18,164,0.007142857,5
18,32,0.045454545,5
18,158,0.021126761,5
18,43,0.111111111,5
18,44,0.076923077,5
18,19,0.030612245,5
18,13,0.068181818,5
18,20,0.015151515,5
18,34,0.023255814,5
18,16,0.037313433,5
18,37,0.015384615,5
47,48,0.006849315,5
47,49,0.008,5
50,86,0.005780347,5
50,2,0.005813953,5
50,89,0.005347594,5
50,103,0.047619048,5
50,6,0.002506266,5
50,7,0.006493506,5
50,9,0.006535948,5
50,48,0.099337748,5
50,10,0.006060606,5
50,49,0.1328125,5
50,61,0.007142857,5
50,130,0.074074074,5
50,41,0.007633588,5
50,173,0.007462687,5
50,106,0.105263158,5
50,62,0.153846154,5
50,39,0.05,5
182,86,0.006493506,5
182,60,0.009009009,5
182,166,0.006756757,5
182,9,0.007462687,5
182,82,0.007092199,5
182,133,0.007936508,5
182,21,0.012987013,5
182,77,0.009708738,5
182,97,0.008547009,5
182,25,0.007194245,5
182,94,0.019607843,5
182,183,1,5
71,61,0.016393443,5
71,6,0.007894737,5
71,7,0.00729927,5
71,27,0.018867925,5
71,54,0.014285714,5
71,49,0.007874016,5
71,164,0.015151515,5
71,14,0.02739726,5
71,21,0.012658228,5
71,22,0.006369427,5
71,23,0.018518519,5
71,41,0.00877193,5
71,94,0.018867925,5
71,155,0.052631579,5
71,173,0.008547009,5
71,128,0.071428571,5
71,166,0.006666667,5
72,73,0.153846154,5
72,104,0.333333333,5
72,92,0.006711409,5
72,12,0.009259259,5
72,98,0.018867925,5
72,153,0.008928571,5
72,80,0.166666667,5
72,78,0.045454545,5
72,79,0.024096386,5
72,141,0.01,5
72,82,0.007042254,5
72,84,0.006779661,5
72,26,0.006993007,5
72,86,0.006451613,5
72,169,0.2,5
72,88,0.043478261,5
72,184,0.666666667,5
72,168,0.333333333,5
72,90,0.011111111,5
72,185,0.5,5
72,35,0.03030303,5
72,99,0.024096386,5
72,93,0.018181818,5
72,97,0.017094017,5
72,157,0.008196721,5
186,52,0.004761905,5
186,109,0.05,5
186,67,0.039215686,5
186,69,0.018018018,5
19,52,0.013513514,5
19,178,0.010204082,5
19,165,0.027777778,5
19,150,0.010752688,5
19,13,0.080246914,5
19,101,0.030837004,5
19,16,0.317365269,5
19,45,0.041322314,5
19,5,0.074576271,5
19,20,0.327160494,5
19,21,0.012048193,5
19,69,0.01,5
19,167,0.031111111,5
19,28,0.010526316,5
19,164,0.009090909,5
19,32,0.049586777,5
19,158,0.183246073,5
19,144,0.018099548,5
19,44,0.018691589,5
19,140,0.029166667,5
19,43,0.02020202,5
19,34,0.290909091,5
19,125,0.010526316,5
19,126,0.031818182,5
19,37,0.105769231,5
19,187,0.010869565,5
19,102,0.025547445,5
19,46,0.091346154,5
56,2,0.079411765,5
56,4,0.077702703,5
56,73,0.004424779,5
56,7,0.107936508,5
56,27,0.068548387,5
56,9,0.097791798,5
56,74,0.088235294,5
56,10,0.107692308,5
56,11,0.389090909,5
56,49,0.039877301,5
56,75,0.01369863,5
56,14,0.079245283,5
56,76,0.107594937,5
56,15,0.112804878,5
56,77,0.081911263,5
56,105,0.009302326,5
56,153,0.097972973,5
56,17,0.009174312,5
56,78,0.012931034,5
56,79,0.056939502,5
56,141,0.068259386,5
56,128,0.013452915,5
56,54,0.064150943,5
56,64,0.084175084,5
56,81,0.00462963,5
56,175,0.004672897,5
56,82,0.085626911,5
56,55,0.073954984,5
56,83,0.004545455,5
56,154,0.004672897,5
56,21,0.021052632,5
56,58,0.093457944,5
56,172,0.004444444,5
56,22,0.101492537,5
56,23,0.055921053,5
56,84,0.167431193,5
56,48,0.022727273,5
56,26,0.102167183,5
56,85,0.00913242,5
56,6,0.164705882,5
56,86,0.088757396,5
56,87,0.110481586,5
56,29,0.004651163,5
56,142,0.009174312,5
56,164,0.109324759,5
56,166,0.096969697,5
56,89,0.097701149,5
56,155,0.017621145,5
56,59,0.056910569,5
56,61,0.098360656,5
56,133,0.065830721,5
56,91,0.054621849,5
56,88,0.008547009,5
56,92,0.100303951,5
56,173,0.104026846,5
56,93,0.065789474,5
56,94,0.039215686,5
56,12,0.08040201,5
56,95,0.026086957,5
56,136,0.004484305,5
56,60,0.079734219,5
56,90,0.066901408,5
56,188,0.004672897,5
56,25,0.092879257,5
56,35,0.046808511,5
56,143,0.013824885,5
56,40,0.063973064,5
56,97,0.078175896,5
56,41,0.097643098,5
56,98,0.0390625,5
56,157,0.080645161,5
56,99,0.095940959,5
23,2,0.203703704,5
23,4,0.029126214,5
23,6,0.15952381,5
23,7,0.125581395,5
23,27,0.089655172,5
23,9,0.120930233,5
23,74,0.148471616,5
23,10,0.14479638,5
23,11,0.026119403,5
23,12,0.02866242,5
23,14,0.091463415,5
23,15,0.172727273,5
23,77,0.135135135,5
23,153,0.018691589,5
23,17,0.008928571,5
23,64,0.113989637,5
23,79,0.005291005,5
23,80,0.009009009,5
23,128,0.034782609,5
23,54,0.14379085,5
23,55,0.182291667,5
23,81,0.009174312,5
23,82,0.024793388,5
23,83,0.027027027,5
23,21,0.057471264,5
23,58,0.173076923,5
23,172,0.008474576,5
23,22,0.124463519,5
23,25,0.171428571,5
23,48,0.02016129,5
23,26,0.016326531,5
23,86,0.125,5
23,87,0.043956044,5
23,29,0.009259259,5
23,164,0.127962085,5
23,166,0.164383562,5
23,89,0.1,5
23,127,0.009259259,5
23,155,0.05982906,5
23,59,0.0625,5
23,61,0.18134715,5
23,133,0.142156863,5
23,91,0.028571429,5
23,88,0.0078125,5
23,94,0.112676056,5
23,49,0.040358744,5
23,95,0.057377049,5
23,136,0.017391304,5
23,60,0.058252427,5
23,189,0.009345794,5
23,35,0.022058824,5
23,40,0.123655914,5
23,97,0.076923077,5
23,41,0.063106796,5
23,173,0.150259067,5
24,37,0.007782101,5
24,167,0.006896552,5
24,52,0.009433962,5
24,144,0.01459854,5
24,165,0.005813953,5
24,140,0.00625,5
24,21,0.012345679,5
24,69,0.01754386,5
24,45,0.031055901,5
24,126,0.007142857,5
24,102,0.015625,5
24,100,0.028571429,5
24,46,0.007142857,5
25,2,0.211618257,5
25,4,0.099099099,5
25,6,0.221176471,5
25,7,0.156118143,5
25,27,0.061452514,5
25,9,0.156779661,5
25,74,0.194331984,5
25,10,0.244541485,5
25,11,0.073426573,5
25,12,0.059701493,5
25,75,0.006849315,5
25,15,0.203319502,5
25,77,0.157894737,5
25,153,0.028806584,5
25,17,0.006944444,5
25,64,0.204878049,5
25,79,0.004524887,5
25,128,0.006666667,5
25,54,0.07253886,5
25,55,0.171945701,5
25,81,0.007092199,5
25,187,0.007142857,5
25,82,0.029411765,5
25,83,0.020979021,5
25,21,0.048543689,5
25,58,0.189655172,5
25,172,0.006666667,5
25,22,0.126436782,5
25,48,0.021505376,5
25,26,0.018115942,5
25,86,0.158102767,5
25,87,0.029220779,5
25,169,0.007042254,5
25,164,0.125,5
25,166,0.253275109,5
25,89,0.112318841,5
25,155,0.033112583,5
25,59,0.081871345,5
25,61,0.176470588,5
25,133,0.162280702,5
25,35,0.055555556,5
25,92,0.003496503,5
25,94,0.06741573,5
25,49,0.07755102,5
25,95,0.045454545,5
25,136,0.041958042,5
25,183,0.007194245,5
25,60,0.050420168,5
25,189,0.007194245,5
25,14,0.055,5
25,40,0.115740741,5
25,97,0.05785124,5
25,41,0.135746606,5
25,173,0.159817352,5
62,103,0.090909091,5
62,49,0.071428571,5
62,130,0.1875,5
62,106,0.142857143,5
62,48,0.054054054,5
62,39,0.1,5
26,2,0.013745704,5
26,73,0.026490066,5
26,7,0.022140221,5
26,27,0.021164021,5
26,9,0.014705882,5
26,74,0.024054983,5
26,10,0.024911032,5
26,11,0.152416357,5
26,12,0.162337662,5
26,14,0.014218009,5
26,76,0.263636364,5
26,15,0.017361111,5
26,77,0.033755274,5
26,153,0.13963964,5
26,80,0.020833333,5
26,78,0.051612903,5
26,79,0.119402985,5
26,141,0.205,5
26,54,0.009615385,5
26,55,0.003831418,5
26,82,0.184100418,5
26,35,0.005780347,5
26,21,0.013888889,5
26,58,0.029520295,5
26,172,0.013157895,5
26,22,0.045774648,5
26,59,0.02173913,5
26,6,0.029585799,5
26,86,0.038596491,5
26,87,0.180811808,5
26,142,0.01369863,5
26,164,0.034090909,5
26,104,0.006993007,5
26,166,0.010452962,5
26,89,0.087719298,5
26,184,0.013986014,5
26,90,0.115942029,5
26,61,0.007662835,5
26,133,0.022900763,5
26,91,0.091463415,5
26,88,0.051282051,5
26,92,0.178861789,5
26,173,0.011811024,5
26,93,0.161290323,5
26,49,0.00754717,5
26,95,0.006134969,5
26,84,0.281524927,5
26,60,0.119469027,5
26,48,0.003484321,5
26,185,0.007042254,5
26,143,0.01369863,5
26,40,0.008264463,5
26,97,0.106837607,5
26,41,0.020080321,5
26,98,0.08988764,5
26,157,0.13362069,5
26,99,0.113861386,5
85,2,0.01910828,5
85,6,0.005194805,5
85,7,0.007092199,5
85,9,0.007142857,5
85,10,0.013245033,5
85,92,0.013071895,5
85,12,0.004504505,5
85,14,0.053333333,5
85,76,0.007042254,5
85,77,0.018518519,5
85,79,0.011235955,5
85,141,0.00952381,5
85,82,0.020689655,5
85,55,0.007936508,5
85,22,0.018867925,5
85,84,0.006666667,5
85,166,0.013071895,5
85,60,0.017241379,5
85,99,0.011235955,5
85,40,0.028301887,5
85,41,0.017094017,5
85,157,0.007874016,5
69,5,0.066455696,5
69,52,0.300813008,5
69,109,0.110294118,5
69,67,0.173913043,5
69,165,0.073076923,5
69,13,0.031746032,5
69,118,0.008928571,5
69,101,0.071729958,5
69,16,0.0041841,5
69,45,0.105691057,5
69,113,0.008928571,5
69,167,0.081545064,5
69,108,0.007751938,5
69,70,0.017857143,5
69,158,0.033613445,5
69,144,0.123853211,5
69,140,0.145922747,5
69,125,0.008695652,5
69,145,0.016528926,5
69,126,0.073913043,5
69,37,0.045845272,5
69,100,0.021582734,5
69,102,0.123134328,5
69,123,0.009009009,5
69,124,0.018018018,5
69,46,0.060085837,5
167,5,0.168789809,5
167,52,0.070336391,5
167,165,0.236,5
167,13,0.061320755,5
167,101,0.21888412,5
167,16,0.030534351,5
167,45,0.203187251,5
167,21,0.053140097,5
167,108,0.045751634,5
167,158,0.057471264,5
167,144,0.233183857,5
167,140,0.258474576,5
167,34,0.011538462,5
167,125,0.013888889,5
167,145,0.02,5
167,126,0.247747748,5
167,37,0.11898017,5
167,100,0.109677419,5
167,102,0.253787879,5
167,46,0.12601626,5
90,3,0.011111111,5
90,73,0.040816327,5
90,7,0.004484305,5
90,104,0.011111111,5
90,11,0.088983051,5
90,12,0.085409253,5
90,75,0.031914894,5
90,98,0.146341463,5
90,77,0.005235602,5
90,153,0.075268817,5
90,17,0.010638298,5
90,78,0.028037383,5
90,79,0.376,5
90,141,0.112426036,5
90,54,0.006410256,5
90,82,0.12745098,5
90,35,0.008333333,5
90,58,0.004444444,5
90,172,0.02020202,5
90,22,0.038297872,5
90,84,0.167173252,5
90,6,0.006437768,5
90,86,0.008298755,5
90,87,0.131355932,5
