id,days,mature,views,partner,new_id
168645090,431,FALSE,173,FALSE,1918
31680309,2295,TRUE,4594,FALSE,4293
39139252,2104,TRUE,48409,FALSE,6164
125240468,867,TRUE,3650,FALSE,495
147105073,613,FALSE,2776,FALSE,4086
73810812,1433,FALSE,5861,FALSE,385
67771673,1475,FALSE,1080,FALSE,3171
131950550,792,FALSE,2272,FALSE,4364
58426959,1662,TRUE,2279,FALSE,660
46906480,1884,FALSE,2110,FALSE,6705
120578787,924,TRUE,180753,TRUE,3820
85911884,1290,FALSE,2618,FALSE,6175
131217774,799,TRUE,7330,FALSE,1367
98518763,1162,FALSE,2264,FALSE,4553
66119191,1553,FALSE,1500,FALSE,4177
14057023,3002,FALSE,895589,TRUE,7046
150377820,573,FALSE,3141,FALSE,2295
90537575,1196,FALSE,2081,FALSE,6935
50825404,1809,TRUE,5404,FALSE,924
26911094,2471,TRUE,2415,FALSE,3659
42549987,2004,FALSE,30689,FALSE,3570
4137931,3492,FALSE,8905,FALSE,3923
49509518,1839,FALSE,808,FALSE,5792
54136545,1719,FALSE,18067,FALSE,1593
132725446,780,TRUE,1665,FALSE,6503
20196775,2645,TRUE,25550,FALSE,5011
25932842,2533,TRUE,15824,FALSE,6299
43008985,1965,FALSE,1916,FALSE,420
45461029,1926,TRUE,2092,FALSE,5069
45384726,1897,FALSE,5334,FALSE,443
51236533,1796,FALSE,1563,FALSE,1577
41387021,2036,FALSE,6151,FALSE,439
25354273,2353,FALSE,1005,FALSE,3506
90776401,1251,TRUE,12450,FALSE,3876
44063953,1961,TRUE,3426,FALSE,3883
36823352,2192,TRUE,11222,FALSE,3629
151920726,561,TRUE,4129,FALSE,3532
135388771,747,TRUE,6675,FALSE,5139
59046425,1671,TRUE,25545,FALSE,6420
52527433,1772,TRUE,12099,FALSE,134
133886135,766,FALSE,2033,FALSE,5341
52383844,1752,TRUE,535,FALSE,1758
6794841,3405,TRUE,2834,FALSE,5096
49542168,1837,FALSE,1129,FALSE,5733
124866889,868,FALSE,3071,FALSE,4349
66783684,1542,FALSE,2808,FALSE,1033
24038766,2617,FALSE,1789724,TRUE,1442
154524322,535,FALSE,27317,FALSE,2892
54417328,1735,TRUE,5673,FALSE,2562
52296333,1777,TRUE,3240,FALSE,6481
188935918,280,TRUE,1502,FALSE,5158
58647588,1671,TRUE,9077,FALSE,3961
74872210,1429,TRUE,871,FALSE,6507
145544286,622,TRUE,1658,FALSE,2186
162881938,368,TRUE,3087,FALSE,3673
80785289,1346,FALSE,576,FALSE,5230
55883195,1711,TRUE,10389,FALSE,5934
88193793,1275,FALSE,8839,FALSE,6535
57496265,1691,FALSE,669,FALSE,2003
36020924,2223,FALSE,12459,FALSE,3807
53455705,1759,FALSE,244,FALSE,4763
53101458,1764,TRUE,37356,FALSE,394
41482062,2034,FALSE,1285,FALSE,6113
98366898,1164,FALSE,14995,FALSE,5929
32388761,2261,FALSE,11037,FALSE,6029
152100172,559,TRUE,60058,FALSE,5255
71853151,1478,TRUE,63206,FALSE,3984
44958367,1941,FALSE,8019,FALSE,274
175066046,385,TRUE,2657,FALSE,1251
68425438,1509,TRUE,6615,FALSE,976
78216047,1381,TRUE,13535,FALSE,6583
56951405,1699,FALSE,26501,FALSE,253
45337396,1931,FALSE,8846,FALSE,1196
41647856,2029,FALSE,3544,FALSE,6994
110248119,1024,FALSE,4200,FALSE,74
79429960,1371,TRUE,17647,FALSE,133
43237342,1977,TRUE,1195,FALSE,2829
84492109,1194,TRUE,3681,FALSE,7042
10420210,3154,FALSE,657,FALSE,7118
156224515,522,FALSE,6947,FALSE,844
111563962,1012,FALSE,987,FALSE,2231
93411239,1217,TRUE,13674,FALSE,2557
44718770,1848,TRUE,356,FALSE,3511
22040709,2721,FALSE,26684,FALSE,3857
147945193,601,FALSE,971,FALSE,6541
31547171,2267,FALSE,2179,FALSE,6510
139487541,681,FALSE,3747,FALSE,6105
58780535,1672,FALSE,3371,FALSE,3421
51825592,1777,FALSE,14197,FALSE,1249
26910286,2489,FALSE,1179530,TRUE,5945
32114233,2281,TRUE,94627,FALSE,653
24509469,2582,FALSE,425672,TRUE,6661
27788695,2434,FALSE,1050,FALSE,602
30167211,2353,TRUE,2052,FALSE,1779
117796219,951,TRUE,11689,FALSE,4991
39374424,1941,FALSE,2782,FALSE,1538
31070749,2320,TRUE,8623,FALSE,2837
124956149,872,FALSE,26894,FALSE,2107
51129459,1802,FALSE,11196,FALSE,1141
49875523,1832,TRUE,2242,FALSE,6832
35841278,2234,TRUE,26869,FALSE,4060
61731543,1613,FALSE,1362,FALSE,5582
111637210,1011,FALSE,1649,FALSE,5584
151868401,554,FALSE,1117,FALSE,6158
55237480,1714,FALSE,2038,FALSE,2973
68085241,1531,TRUE,22468,FALSE,4167
35030222,2230,FALSE,1607,FALSE,3134
40272181,2068,TRUE,56647,FALSE,122
54739363,1736,TRUE,9946,FALSE,165
84566383,1236,FALSE,42,FALSE,3657
86301972,1297,FALSE,5901,FALSE,3168
35788389,2236,TRUE,10415,FALSE,2407
102773334,1111,TRUE,1248,FALSE,5527
128161575,832,FALSE,39482,FALSE,2498
50383173,1767,FALSE,215,FALSE,981
37357267,1953,TRUE,904,FALSE,717
80079574,1357,FALSE,961,FALSE,5775
44483447,1923,FALSE,1665,FALSE,5
182113702,329,TRUE,7508,FALSE,194
84905657,1304,TRUE,5564,FALSE,2642
27599975,2455,TRUE,39486,FALSE,3987
89081835,1271,FALSE,55545,FALSE,832
7685171,3318,FALSE,379,FALSE,4399
140733573,681,TRUE,17290,FALSE,4887
78380937,1382,TRUE,6827,FALSE,7067
29979111,2359,TRUE,4677,FALSE,5475
122831563,881,FALSE,174,FALSE,296
90656492,1236,TRUE,2592,FALSE,6427
64507859,1579,TRUE,10056,FALSE,1695
84885300,1312,FALSE,1870,FALSE,6560
144513873,638,TRUE,3512,FALSE,2962
66169561,1463,FALSE,525,FALSE,2860
58298510,1681,TRUE,2606,FALSE,1772
80544337,1359,TRUE,19238,FALSE,243
38382536,2123,TRUE,3827,FALSE,4797
69526140,1506,FALSE,7669,FALSE,3781
31657620,2299,FALSE,23288,FALSE,1564
191461165,267,TRUE,1932,FALSE,6095
77572678,1392,TRUE,1719682,TRUE,4639
77837921,1389,TRUE,1107,FALSE,6005
98678280,1160,TRUE,10698,FALSE,5968
150745060,571,FALSE,8049,FALSE,5264
30898948,2327,TRUE,1581,FALSE,6537
183403873,319,FALSE,2444,FALSE,580
60508100,1647,TRUE,16790,FALSE,815
55841748,1687,FALSE,10596,FALSE,2119
69446568,1513,FALSE,2050,FALSE,4786
108116892,1047,TRUE,15553,FALSE,6606
113433894,917,FALSE,272,FALSE,3179
131691070,795,TRUE,415,FALSE,5514
23461984,2646,TRUE,55980,FALSE,34
111260982,1011,TRUE,1857,FALSE,7041
19202109,2840,TRUE,6924,FALSE,22
36282728,2215,TRUE,17487,FALSE,3652
123109016,893,FALSE,2707,FALSE,6956
32187240,2279,TRUE,2103,FALSE,3882
57344668,1694,FALSE,896,FALSE,1676
42808649,1997,TRUE,6272,FALSE,7089
160346720,484,TRUE,2420,FALSE,5531
41317563,2033,FALSE,12301,FALSE,6694
37060745,2179,TRUE,823,FALSE,56
46644613,1893,FALSE,4272,FALSE,6827
122763437,898,FALSE,4224,FALSE,6491
147770162,605,TRUE,4021,FALSE,1195
64982505,1571,FALSE,32237,FALSE,2074
82842059,1334,FALSE,78171,FALSE,1910
96294818,1183,TRUE,967,FALSE,2554
27839522,2445,TRUE,1841,FALSE,1303
55765572,1715,TRUE,3811,FALSE,4637
136751465,717,TRUE,526,FALSE,4540
55076964,1730,FALSE,37847,FALSE,7007
69662575,1512,FALSE,499454,TRUE,6131
82638017,1229,FALSE,946,FALSE,5818
115565302,954,TRUE,478,FALSE,5708
199669266,224,FALSE,891,FALSE,5970
129565037,818,TRUE,249,FALSE,148
61793769,1627,TRUE,5950,FALSE,4159
75688601,1420,FALSE,10885,FALSE,4682
102855319,1115,TRUE,44381,FALSE,5556
36666407,2198,TRUE,39212,FALSE,6666
88005465,1268,FALSE,265,FALSE,2965
161842618,462,TRUE,2308,FALSE,3767
67319749,1529,FALSE,2998,FALSE,6173
128456997,827,TRUE,2305,FALSE,2735
40768679,2054,FALSE,491663,TRUE,2224
27523572,2457,TRUE,27206,FALSE,6404
79493785,1360,FALSE,995,FALSE,6486
52802450,1770,TRUE,12629,FALSE,5659
58674624,1675,FALSE,1455,FALSE,1473
23668592,2633,FALSE,15132,FALSE,4316
37410853,2169,TRUE,7207,FALSE,2622
62280380,1614,FALSE,1748,FALSE,5311
43015114,1992,TRUE,1229,FALSE,3018
121043464,920,TRUE,35066,FALSE,6413
103985591,1099,TRUE,24151,FALSE,4644
73337211,1453,FALSE,4112,FALSE,1007
126087878,856,TRUE,1700,FALSE,2006
68858034,1520,TRUE,41929,FALSE,5339
23102290,2667,TRUE,3934182,TRUE,368
2975764,3595,TRUE,471,FALSE,4389
136959160,729,TRUE,6754,FALSE,6678
59370577,1665,FALSE,2414,FALSE,4860
165825870,433,TRUE,6257,FALSE,1429
63439688,1578,TRUE,938,FALSE,361
78007284,1386,TRUE,4453,FALSE,1278
59186055,1668,TRUE,172,FALSE,4082
69630659,1512,TRUE,4196,FALSE,6500
36345384,2211,TRUE,4851,FALSE,2385
69503961,1514,TRUE,7748,FALSE,741
36790823,2192,TRUE,21610,FALSE,3738
96065689,1187,TRUE,18778,FALSE,2669
178788438,354,TRUE,9014,FALSE,2912
24942624,2580,TRUE,84118,FALSE,2620
100268646,1147,TRUE,5290,FALSE,6461
30281925,2351,TRUE,30977250,TRUE,4016
55291850,1726,TRUE,3883,FALSE,5256
38740353,2107,TRUE,1622,FALSE,3665
79854224,1366,TRUE,27032,FALSE,6482
26199968,2516,FALSE,7978,FALSE,801
49368943,1845,FALSE,6045,FALSE,1651
47545713,1885,FALSE,12005,FALSE,6815
28757373,2411,TRUE,6231,FALSE,1811
147506103,607,TRUE,2675,FALSE,2396
94749452,1202,TRUE,10476,FALSE,330
25530456,2552,FALSE,369987,TRUE,1750
449429,3828,TRUE,1042,FALSE,4116
85749939,1297,FALSE,4631,FALSE,5340
60979446,1640,TRUE,12825,FALSE,2345
103847002,1095,TRUE,5860,FALSE,2185
203029254,220,FALSE,880,FALSE,6538
127232122,796,TRUE,254,FALSE,5585
53095537,1760,FALSE,5331,FALSE,4874
91064944,1182,FALSE,1125,FALSE,1109
126632248,850,TRUE,2437,FALSE,123
30383037,2148,TRUE,715,FALSE,4069
5452044,3453,FALSE,5049,FALSE,5381
53929256,1747,TRUE,573,FALSE,4081
121913122,895,TRUE,1730,FALSE,4765
180487194,342,FALSE,1301,FALSE,444
69969021,1499,FALSE,2855,FALSE,3999
84713643,1313,TRUE,1880,FALSE,3565
46588895,1905,FALSE,4473,FALSE,3934
49070810,1849,TRUE,4621,FALSE,304
63132384,1598,TRUE,4845,FALSE,5410
92812202,1224,TRUE,1579,FALSE,5675
65075001,1569,FALSE,35318,FALSE,6103
115875062,971,TRUE,5403,FALSE,6051
117923116,950,TRUE,9191,FALSE,3182
40140105,2057,TRUE,851,FALSE,6798
165667710,445,TRUE,1031,FALSE,3890
116977495,959,FALSE,3365,FALSE,5200
60268660,1651,FALSE,13152,FALSE,286
30833084,2329,FALSE,7639,FALSE,6379
57733121,1690,TRUE,19668,FALSE,5274
174944180,385,TRUE,231,FALSE,271
47839759,1879,TRUE,12025,FALSE,6415
61550818,1632,TRUE,9310,FALSE,5360
42345275,2004,FALSE,2417,FALSE,3868
51056977,1787,TRUE,13783,FALSE,1856
76652008,1406,TRUE,6175,FALSE,3262
56402536,1707,TRUE,36534,FALSE,3771
44458914,1953,FALSE,1434,FALSE,3903
99535178,1151,TRUE,2258,FALSE,985
158429726,490,FALSE,6303,FALSE,5498
98483210,1149,FALSE,178,FALSE,6655
45140603,1936,TRUE,8539,FALSE,1114
52846946,1769,TRUE,96923,FALSE,3647
60003218,1655,FALSE,20190,FALSE,2086
71363949,1482,TRUE,1725,FALSE,4986
127749307,811,TRUE,10026,FALSE,1370
146873635,606,TRUE,2262,FALSE,3176
46242904,1884,FALSE,2881,FALSE,3086
133965084,765,TRUE,2749,FALSE,4074
60937116,1640,TRUE,1529,FALSE,2092
24688448,2589,TRUE,26051,TRUE,7038
188472224,261,FALSE,228,FALSE,2995
42894576,1985,FALSE,766,FALSE,534
111043344,1016,FALSE,2169,FALSE,3844
47798844,1708,FALSE,1840,FALSE,2847
82856067,1334,FALSE,38763,FALSE,897
54799439,1734,FALSE,3207,FALSE,4858
106851148,1066,FALSE,1321,FALSE,4757
46407884,1902,FALSE,31245,FALSE,519
44754843,1946,TRUE,79602,FALSE,4335
27213100,2474,FALSE,186118,TRUE,4071
29010174,2403,TRUE,16351,FALSE,4501
60397217,1648,TRUE,8198,FALSE,2431
100413671,1146,TRUE,36294,FALSE,5362
56944536,1693,FALSE,341,FALSE,4333
32367016,2268,TRUE,8312,FALSE,3415
154895831,532,FALSE,2444,FALSE,623
16946809,2911,TRUE,4132,FALSE,2414
94090208,1209,FALSE,27,FALSE,5700
71056858,1490,FALSE,682,FALSE,5609
47925164,1878,FALSE,1310,FALSE,804
160818186,477,TRUE,2891,FALSE,3950
45969443,1900,FALSE,9477,FALSE,3584
80061983,1364,FALSE,1257,FALSE,4182
36344495,2200,TRUE,3975,FALSE,1990
52422496,1776,TRUE,2686,FALSE,4311
41007826,2027,TRUE,3287,FALSE,6509
147985618,602,FALSE,7713,FALSE,2242
137626433,720,TRUE,12413,FALSE,360
113780362,985,TRUE,4528,FALSE,4222
29079388,2360,FALSE,14251,FALSE,6120
53211017,1703,TRUE,21484,FALSE,5438
91829478,1234,TRUE,1679,FALSE,5837
53055935,1766,TRUE,6032,FALSE,1902
89088982,1269,TRUE,5259,FALSE,3930
118695611,928,FALSE,1364,FALSE,4235
63955444,1558,FALSE,417,FALSE,3716
160763133,479,FALSE,11684,FALSE,1499
39886215,2073,FALSE,8171,FALSE,5397
36604316,2173,FALSE,2115,FALSE,1020
39050103,2106,TRUE,3814,FALSE,2979
119753522,931,TRUE,11946,FALSE,4631
48891972,1856,TRUE,4929,FALSE,870
20610938,2791,FALSE,17049,FALSE,7059
64217626,1575,FALSE,5186,FALSE,3732
77509228,1393,TRUE,1128335,TRUE,5538
113554724,994,TRUE,9870,FALSE,3479
160394186,483,FALSE,11097,FALSE,4798
23120702,2663,FALSE,613,FALSE,1202
52161189,1739,TRUE,1085,FALSE,4686
153130268,548,TRUE,4067,FALSE,6963
41136005,2039,TRUE,840,FALSE,5227
22989339,2669,TRUE,1961,FALSE,1072
37007605,2185,TRUE,3698,FALSE,5369
75872816,1416,FALSE,746,FALSE,5111
25606370,2529,TRUE,2254,FALSE,2289
113490872,990,TRUE,3832,FALSE,6618
29437816,2385,TRUE,207831,FALSE,3133
147683677,606,TRUE,5400,FALSE,6337
99598486,1151,TRUE,3957,FALSE,63
84939005,1311,TRUE,2511,FALSE,4163
66183455,1514,FALSE,676,FALSE,706
49625474,1830,TRUE,781,FALSE,6351
45882148,1918,FALSE,13501,FALSE,2944
78225578,1384,FALSE,131559,FALSE,3564
112974567,1000,TRUE,4101,FALSE,3655
27880294,2418,FALSE,333,FALSE,4769
40960237,2043,FALSE,9024,FALSE,94
42217394,1977,FALSE,1158,FALSE,5247
46479295,1900,TRUE,27655,FALSE,6170
46904021,1899,TRUE,11698,FALSE,5581
88761943,1274,TRUE,2279265,TRUE,4201
20684949,2788,TRUE,6170,FALSE,3554
47069913,1883,TRUE,454,FALSE,2514
198588750,228,FALSE,28762,FALSE,6333
120073863,901,TRUE,784,FALSE,5116
40605875,2056,FALSE,12838,FALSE,2683
83742770,1325,FALSE,5022,FALSE,1733
111754782,1011,TRUE,16718,FALSE,6903
102043026,1125,FALSE,7681,FALSE,1458
134293527,763,TRUE,7515,FALSE,4392
51357386,1791,FALSE,2839,FALSE,4471
59732165,1584,FALSE,1580,FALSE,5347
185150002,295,FALSE,460,FALSE,4627
51885049,1786,FALSE,5081,FALSE,5712
71056031,1491,FALSE,47159,FALSE,6489
148323186,598,TRUE,2603,FALSE,6585
45006736,1940,TRUE,22560,FALSE,7070
48621964,1861,FALSE,2229,FALSE,6331
147441478,551,TRUE,790,FALSE,762
23374334,2649,TRUE,11318,FALSE,4606
115995817,969,FALSE,6192,FALSE,6647
92161940,1230,FALSE,4646,FALSE,4989
44668401,1928,FALSE,2234,FALSE,2363
146251983,566,FALSE,461,FALSE,3582
36993038,2084,FALSE,6294,FALSE,6201
213551171,177,FALSE,793,FALSE,5484
71801905,1480,FALSE,115587,TRUE,3072
132938541,780,FALSE,23356,FALSE,6554
11272561,3125,TRUE,936253,TRUE,150
126998559,844,TRUE,1292,FALSE,2619
193412309,256,FALSE,647,FALSE,6749
168745887,431,TRUE,8245,FALSE,2994
123115325,889,FALSE,3760,FALSE,2508
46148269,1910,TRUE,41493,FALSE,4689
64928200,1572,TRUE,243573,FALSE,2899
41365384,2024,TRUE,1317,FALSE,5229
82690567,1336,FALSE,1675,FALSE,209
28290013,2419,FALSE,951,FALSE,4807
27408992,2464,TRUE,16605,FALSE,6459
39718786,2084,FALSE,41855,FALSE,1659
39272185,2094,TRUE,3802,FALSE,7001
41200623,2042,TRUE,1605732,TRUE,4816
26918856,2452,FALSE,673,FALSE,7095
77320308,1396,TRUE,23322,FALSE,1764
79582621,1370,TRUE,93801,TRUE,174
171403159,413,TRUE,7415,FALSE,3382
68772426,1522,FALSE,217774,TRUE,3756
50476854,1809,TRUE,233,FALSE,6100
67424612,1537,FALSE,203,FALSE,1865
70516099,1500,TRUE,29128,FALSE,6825
10397322,3170,TRUE,4212,FALSE,4297
71168947,1484,TRUE,1991,FALSE,6959
181906221,331,FALSE,3559,FALSE,4746
81129348,1347,TRUE,9681,FALSE,5226
57827258,1653,FALSE,676,FALSE,3463
113220401,997,FALSE,23668,FALSE,2948
134360120,762,FALSE,3072,FALSE,4847
112929897,994,TRUE,3915,FALSE,4870
129180449,784,TRUE,126,FALSE,3858
161087996,478,FALSE,633,FALSE,204
65337250,1565,TRUE,4000,FALSE,6155
25162938,2569,TRUE,26713,FALSE,5812
60593308,1646,TRUE,48926,FALSE,2217
20492161,2795,TRUE,403037,TRUE,5224
64231263,1582,FALSE,4354,FALSE,2523
67205523,1540,TRUE,7069,FALSE,1179
158305286,499,TRUE,4605,FALSE,1287
24302960,2595,TRUE,441,FALSE,2305
175993579,376,TRUE,1880,FALSE,5590
139653938,688,FALSE,658,FALSE,5620
108954972,1040,FALSE,2401,FALSE,578
59163713,1669,FALSE,4855,FALSE,462
49050876,1816,TRUE,1061,FALSE,5849
18946423,2850,TRUE,9616,FALSE,2694
69138466,1512,TRUE,488,FALSE,6207
38746317,2117,TRUE,7869042,TRUE,6280
122059847,908,TRUE,4309,FALSE,6682
53732026,1754,TRUE,2150,FALSE,3806
23632300,2624,FALSE,754,FALSE,2790
91321267,1111,FALSE,670,FALSE,5681
114425167,985,FALSE,1701,FALSE,6800
184147876,314,FALSE,10736,FALSE,3455
16135184,2927,FALSE,16875,FALSE,5727
45072629,1938,TRUE,38263,FALSE,614
82846311,1330,TRUE,57003,FALSE,3770
42284510,2000,TRUE,8964,FALSE,5950
23018877,2661,FALSE,10858,FALSE,6822
32244100,2256,TRUE,2887,FALSE,154
58629452,1674,FALSE,1300,FALSE,3197
30105390,2350,FALSE,695,FALSE,3405
97364341,1169,TRUE,1172,FALSE,6273
31812140,2120,TRUE,397,FALSE,4626
46672460,1902,TRUE,2194,FALSE,6864
25280653,2562,TRUE,30973,FALSE,58
28285918,2427,FALSE,1568,FALSE,3029
44549912,1951,TRUE,10428,FALSE,742
63018618,1500,TRUE,1694,FALSE,2415
112836630,999,FALSE,2234,FALSE,9
132584793,783,TRUE,11476,FALSE,2294
88355515,1279,TRUE,1064,FALSE,5571
149777544,578,FALSE,3452,FALSE,1194
36641415,2194,TRUE,18787,FALSE,3404
74634650,1435,FALSE,279326,TRUE,2321
157209087,512,TRUE,4246,FALSE,4820
158013262,504,TRUE,10632,FALSE,2516
31421952,2308,FALSE,2995,FALSE,5964
63922212,1587,TRUE,23511,FALSE,3508
40729047,2051,FALSE,61290,FALSE,6390
108247300,1049,TRUE,5258,FALSE,6303
39177447,2101,FALSE,44695,FALSE,1386
166905029,442,FALSE,599,FALSE,518
66621501,1547,TRUE,1116,FALSE,1740
100298509,1145,FALSE,2555,FALSE,5173
112432816,996,TRUE,846,FALSE,5688
23989168,2593,FALSE,858,FALSE,1243
90202445,1258,TRUE,1144,FALSE,3636
63160344,1590,FALSE,754,FALSE,10
41691333,2027,FALSE,746,FALSE,4474
51610358,1791,TRUE,3670,FALSE,317
71459434,1485,FALSE,4547,FALSE,3773
52323036,1771,FALSE,4450,FALSE,5805
103660821,1093,FALSE,250,FALSE,6777
158879614,488,FALSE,3801,FALSE,3151
128911380,755,TRUE,508,FALSE,4684
60647550,1612,TRUE,581,FALSE,4441
18154395,2878,FALSE,285463,TRUE,396
60411162,1649,TRUE,4579,FALSE,1408
78615506,1378,FALSE,48706,FALSE,2117
144090431,642,FALSE,9570,FALSE,4090
30362776,2349,FALSE,6361,FALSE,1355
54989361,1732,TRUE,22513,FALSE,4951
64493011,1575,TRUE,7350,FALSE,1650
83052549,1331,TRUE,4362,FALSE,837
55679798,1719,FALSE,1143,FALSE,2952
83208065,1330,FALSE,18083,FALSE,4324
108508623,1045,TRUE,6462,FALSE,5942
136749632,732,TRUE,2671,FALSE,3751
95815702,1188,TRUE,4476,FALSE,846
38876600,2107,TRUE,1418,FALSE,5933
29370499,2387,TRUE,973042,TRUE,4444
160093621,467,FALSE,242,FALSE,2337
181358688,333,TRUE,10274,FALSE,1755
133529009,771,TRUE,2935,FALSE,6980
24266008,2602,TRUE,18099,FALSE,547
43062344,1973,FALSE,3939,FALSE,2173
63349898,1590,TRUE,2391,FALSE,4006
30575436,2323,TRUE,27535,FALSE,1207
130975798,803,FALSE,1232,FALSE,864
54780503,1735,FALSE,4030,FALSE,1511
66821090,1545,TRUE,7191,FALSE,3032
20209952,2804,FALSE,20065,FALSE,3616
35910605,2229,FALSE,1367,FALSE,5690
170129609,419,FALSE,3662,FALSE,2229
32837090,2256,FALSE,88397,TRUE,2053
184784485,308,FALSE,1139,FALSE,5246
26146696,2524,TRUE,691131,TRUE,6142
189314979,274,FALSE,338,FALSE,103
37952744,2139,FALSE,306,FALSE,3145
133006886,775,TRUE,2258,FALSE,648
54712519,1736,FALSE,68429,FALSE,2692
41072100,1978,TRUE,3746,FALSE,371
30691151,2291,FALSE,1821,FALSE,1640
135731853,741,TRUE,707,FALSE,2884
52714187,1771,FALSE,3138,FALSE,2906
126421991,822,FALSE,445,FALSE,779
59137906,1658,FALSE,1299,FALSE,3437
170584187,416,TRUE,649,FALSE,5587
29661191,2377,TRUE,1065897,TRUE,2605
60083690,1654,FALSE,11399,FALSE,1495
123609804,889,TRUE,7871,FALSE,3812
67411364,1538,FALSE,355,FALSE,3229
121719662,892,TRUE,9783,FALSE,6038
108595832,1044,TRUE,10328,FALSE,1113
17060216,2906,TRUE,12544,FALSE,1871
57282206,1687,FALSE,2214,FALSE,1567
41491028,2023,FALSE,10433,FALSE,2857
40293858,1989,FALSE,16916,FALSE,2357
189788743,271,FALSE,112,FALSE,5517
102181568,1069,TRUE,729,FALSE,50
134201697,763,FALSE,11153,FALSE,142
150263306,579,FALSE,3342,FALSE,2373
89358071,1267,FALSE,3771,FALSE,6999
147054353,613,TRUE,2446,FALSE,3390
198933201,226,FALSE,946,FALSE,6508
56160103,1710,FALSE,3180,FALSE,5207
42078963,2004,TRUE,3171,FALSE,2017
69388797,1515,TRUE,239574,TRUE,6643
63063333,1602,FALSE,59305,FALSE,555
28385121,2426,TRUE,13340,FALSE,6004
62637819,1610,TRUE,8640,FALSE,730
93912808,1211,FALSE,6605,FALSE,4290
32155678,2261,TRUE,2251,FALSE,4397
127226340,844,FALSE,18029,FALSE,365
38664649,2119,TRUE,4235,FALSE,6386
45708708,1923,TRUE,1559,FALSE,5921
122583406,901,FALSE,16658,FALSE,2667
121667422,872,TRUE,2427,FALSE,7049
111743311,1011,FALSE,276736,TRUE,1854
131565656,795,TRUE,22060,FALSE,877
16838582,2874,FALSE,1802,FALSE,5249
142349069,662,TRUE,7124,FALSE,2027
24325293,2606,FALSE,6823,FALSE,4906
107233559,1060,FALSE,16209,FALSE,107
51168405,1781,FALSE,946,FALSE,496
58248022,1682,TRUE,1111,FALSE,1210
124617805,876,TRUE,15018,FALSE,469
111632500,1012,FALSE,3103,FALSE,3542
31228524,2269,FALSE,3443,FALSE,252
23764497,2630,TRUE,466698,TRUE,3280
58255358,1682,FALSE,76716,FALSE,4381
44264620,1957,TRUE,9022,FALSE,4905
34498438,2248,FALSE,25729,FALSE,4950
25840877,2531,TRUE,262,FALSE,1456
27268728,2288,FALSE,1126,FALSE,715
71713192,1405,FALSE,1613,FALSE,169
38618442,2122,FALSE,179494,TRUE,567
37082521,2182,FALSE,25671,FALSE,160
42553992,2004,TRUE,53127,FALSE,5183
91233732,1244,TRUE,25714,FALSE,6883
55892710,1715,TRUE,8720,FALSE,2918
83959400,1319,FALSE,1780,FALSE,6012
41357050,2036,FALSE,3286,FALSE,1605
66309961,1549,TRUE,13973,FALSE,1638
46098843,1916,TRUE,22280,FALSE,4565
79246662,1371,FALSE,25584,FALSE,5881
58265109,1678,FALSE,8364,FALSE,1515
154581537,532,TRUE,4406,FALSE,3129
176660935,371,TRUE,842,FALSE,3698
154713258,534,TRUE,15245,FALSE,6727
14579488,2981,FALSE,35998,FALSE,6090
95780026,1190,TRUE,4968,FALSE,6734
103933755,1100,TRUE,20443,FALSE,4296
36071898,2224,FALSE,1920799,TRUE,4591
189673136,267,TRUE,1175,FALSE,2621
38366244,2115,FALSE,2815,FALSE,4837
96085254,1186,FALSE,3155,FALSE,4063
46868147,1899,TRUE,9686,FALSE,4408
106354522,1068,TRUE,1511,FALSE,2521
26578567,2473,FALSE,1066,FALSE,1554
74174717,1432,TRUE,11734,FALSE,1821
169580330,426,TRUE,11849,FALSE,1174
39550298,2088,FALSE,1489982,TRUE,6806
36801633,2193,FALSE,53792,TRUE,1329
55257343,1727,TRUE,7658,FALSE,4502
60224205,1651,TRUE,10373,FALSE,5578
41255993,2039,FALSE,6747,FALSE,457
113981101,979,FALSE,610,FALSE,6039
93411692,1197,FALSE,2295,FALSE,7087
99712732,1150,TRUE,8036,FALSE,6985
27442578,2455,TRUE,656,FALSE,6831
134876608,742,FALSE,539,FALSE,1973
60044073,1635,TRUE,9054,FALSE,3539
61071740,1637,TRUE,304,FALSE,3664
163573407,457,TRUE,1162,FALSE,5129
107283449,1061,TRUE,54872,FALSE,430
131915601,792,FALSE,936,FALSE,3419
131230063,800,TRUE,2376,FALSE,4545
58345644,1676,TRUE,6032,FALSE,915
116793892,902,TRUE,975,FALSE,5416
140590604,683,TRUE,6118,FALSE,6894
36467162,2207,TRUE,311876,FALSE,5468
82897360,1334,TRUE,17687,FALSE,4586
103873395,1093,FALSE,4322,FALSE,7048
37932006,2148,FALSE,23443,FALSE,1268
28001164,2434,TRUE,17975,FALSE,392
149897748,582,TRUE,10934,FALSE,216
36725328,2196,TRUE,4367552,TRUE,3760
59866649,1640,FALSE,290,FALSE,6901
45535642,1928,FALSE,10021,FALSE,1885
46512214,1907,FALSE,112409,TRUE,6234
65101269,1556,TRUE,2238,FALSE,5597
103877346,1087,FALSE,5019,FALSE,1159
48319958,1869,TRUE,8964,FALSE,1486
88905031,1273,TRUE,3821,FALSE,7081
125220278,868,TRUE,187419,TRUE,5931
70779305,1495,TRUE,1144,FALSE,170
35691451,2235,FALSE,17837,FALSE,3011
